CUI|name|file|TUI|STY
C0072221|Propene|0370.concept|T109|Organic Chemical
C0072221|Propene|0370.concept|T130|Indicator, Reagent, or Diagnostic Aid
C0072221|Propene|0370.concept|T109|Organic Chemical
C0072221|Propene|0370.concept|T130|Indicator, Reagent, or Diagnostic Aid
C0699633|Pred-Forte|0370.concept|T109|Organic Chemical
C0699633|Pred-Forte|0370.concept|T121|Pharmacologic Substance
C0699633|Pred-Forte|0370.concept|T109|Organic Chemical
C0699633|Pred-Forte|0370.concept|T121|Pharmacologic Substance
C0699770|Proventil|0370.concept|T109|Organic Chemical
C0699770|Proventil|0370.concept|T121|Pharmacologic Substance
C0699770|Proventil|0370.concept|T109|Organic Chemical
C0699770|Proventil|0370.concept|T121|Pharmacologic Substance
C0028756|the patient &apos;s extreme obesity|0370.concept|T047|Disease or Syndrome
C0232119|trigeminy|0370.concept|T184|Sign or Symptom
C0008320|cholecystectomy|0370.concept|T061|Therapeutic or Preventive Procedure
C0008320|cholecystectomy|176318078_a.concept|T061|Therapeutic or Preventive Procedure
C0008320|cholecystectomy|622086964.concept|T061|Therapeutic or Preventive Procedure
C0008320|cholecystectomy|989519730_WGH.concept|T061|Therapeutic or Preventive Procedure
C0008320|Cholecystectomy|989519730_WGH.concept|T061|Therapeutic or Preventive Procedure
C0175730|his tubes|0370.concept|T074|Medical Device
C0180499|drains|0370.concept|T074|Medical Device
C0180499|drains|262912613.concept|T074|Medical Device
C0180499|drains|320422564.concept|T074|Medical Device
C0180499|drains|320422564.concept|T074|Medical Device
C0180499|drain|320422564.concept|T074|Medical Device
C0180499|drain|320422564.concept|T074|Medical Device
C0180499|drains|320422564.concept|T074|Medical Device
C0043250|His wound|0370.concept|T037|Injury or Poisoning
C0043250|her wound|262912613.concept|T037|Injury or Poisoning
C0043250|the wound|433651389.concept|T037|Injury or Poisoning
C0043250|WOUND|433651389.concept|T037|Injury or Poisoning
C0009410|his colostomy|0370.concept|T061|Therapeutic or Preventive Procedure
C0009410|colostomy|0370.concept|T061|Therapeutic or Preventive Procedure
C0009410|a colostomy|0477.concept|T061|Therapeutic or Preventive Procedure
C0035232|hemidiaphragmatic paralysis|0370.concept|T033|Finding
C0202926|superior mesenteric angiogram|0370.concept|T060|Diagnostic Procedure
C0202926|superior mesenteric artery angiography|0370.concept|T060|Diagnostic Procedure
C1628320|celiac|0370.concept|T060|Diagnostic Procedure
C1628320|celiac|0370.concept|T060|Diagnostic Procedure
C0240225|liver mass|0370.concept|T047|Disease or Syndrome
C0205617|poorly differentiated|0370.concept|T080|Qualitative Concept
C0205617|poorly differentiated|622086964.concept|T080|Qualitative Concept
C0346975|metastatic rectal|0370.concept|T191|Neoplastic Process
C0346975|metastatic rectal cancer|320422564.concept|T191|Neoplastic Process
C1444662|discontinued|0370.concept|T033|Finding
C0332183|frequent|0370.concept|T079|Temporal Concept
C0332183|frequent|974381789.concept|T079|Temporal Concept
C1399226|ectopic beats|0370.concept|T047|Disease or Syndrome
C3164070|right upper quadrant tenderness|0370.concept|T184|Sign or Symptom
C0205266|intact|0370.concept|T080|Qualitative Concept
C0205266|intact|320422564.concept|T080|Qualitative Concept
C0020580|decreased sensation|0370.concept|T033|Finding
C1268261|upper and lower extremities|0370.concept|T029|Body Location or Region
C0702240|elevation|0370.concept|T082|Spatial Concept
C0205275|underlying|0370.concept|T080|Qualitative Concept
C1690487|medical condition|0370.concept|T033|Finding
C1690487|her condition|332803550.concept|T033|Finding
C2930544|ADA 1800 kilocalorie diet|0370.concept|T033|Finding
C0030483|Paraphimosis|0390.concept|T047|Disease or Syndrome
C0030483|A paraphimosis|0390.concept|T047|Disease or Syndrome
C0085615|Right bundle branch block|0390.concept|T047|Disease or Syndrome
C0085615|a right bundle branch block|0390.concept|T047|Disease or Syndrome
C0031046|Pericarditis|0390.concept|T047|Disease or Syndrome
C0031046|pericarditis|0477.concept|T047|Disease or Syndrome
C0040034|thrombocytopenia|0390.concept|T047|Disease or Syndrome
C0040034|a thrombocytopenic reaction|0390.concept|T047|Disease or Syndrome
C0040034|thrombocytopenia|0410.concept|T047|Disease or Syndrome
C0033216|Pronestyl|0390.concept|T109|Organic Chemical
C0033216|Pronestyl|0390.concept|T121|Pharmacologic Substance
C0033216|Procainamide|974381789.concept|T109|Organic Chemical
C0033216|Procainamide|974381789.concept|T121|Pharmacologic Substance
C0190359|Insertion of intra-aortic balloon pump|0390.concept|T061|Therapeutic or Preventive Procedure
C0202857|Left ventriculography|0390.concept|T060|Diagnostic Procedure
C0202865|bilateral coronary angiography|0390.concept|T060|Diagnostic Procedure
C0199591|Signal average EKG|0390.concept|T060|Diagnostic Procedure
C0699274|Ecotrin|0390.concept|T109|Organic Chemical
C0699274|Ecotrin|0390.concept|T121|Pharmacologic Substance
C1142578|double pneumonia|0390.concept|T047|Disease or Syndrome
C0728763|Vasotec|0390.concept|T116|Amino Acid, Peptide, or Protein
C0728763|Vasotec|0390.concept|T121|Pharmacologic Substance
C0728763|Vasotec|156406283.concept|T116|Amino Acid, Peptide, or Protein
C0728763|Vasotec|156406283.concept|T121|Pharmacologic Substance
C0728763|Vasotec|156406283.concept|T116|Amino Acid, Peptide, or Protein
C0728763|Vasotec|156406283.concept|T121|Pharmacologic Substance
C0728763|Vasotec|156406283.concept|T116|Amino Acid, Peptide, or Protein
C0728763|Vasotec|156406283.concept|T121|Pharmacologic Substance
C0728763|Vasotec|320422564.concept|T116|Amino Acid, Peptide, or Protein
C0728763|Vasotec|320422564.concept|T121|Pharmacologic Substance
C2316301|A thallium stress test|0390.concept|T060|Diagnostic Procedure
C0439779|a fall in blood pressure|0390.concept|T082|Spatial Concept
C0201930|CO2|0390.concept|T059|Laboratory Procedure
C0201930|C02|332803550.concept|T059|Laboratory Procedure
C0863148|MCV|0390.concept|T059|Laboratory Procedure
C0863148|MCV|0468.concept|T059|Laboratory Procedure
C0863148|a MCV|0476.concept|T059|Laboratory Procedure
C0863148|mean corpuscular volume|332803550.concept|T059|Laboratory Procedure
C0863148|MCV|433651389.concept|T059|Laboratory Procedure
C0199629|a pulmonary artery pressure|0390.concept|T060|Diagnostic Procedure
C0202859|Selective coronary angiography|0390.concept|T060|Diagnostic Procedure
C0012798|diuretics|0390.concept|T121|Pharmacologic Substance
C0028125|nitrates|0390.concept|T104|Chemical Viewed Structurally
C0002965|unstable angina|0390.concept|T047|Disease or Syndrome
C0702122|an intra-aortic balloon pump|0390.concept|T074|Medical Device
C0702122|His intra-aortic balloon pump|0390.concept|T074|Medical Device
C2919575|nonsustained ventricular tachycardia|0390.concept|T046|Pathologic Function
C2919575|non-sustained ventricular tachycardia|974381789.concept|T046|Pathologic Function
C0007785|cerebral infarcts|0390.concept|T047|Disease or Syndrome
C0205246|global|0390.concept|T082|Spatial Concept
C0205246|generalized|517414339.concept|T082|Spatial Concept
C0423523|Loud|0390.concept|T033|Finding
C0232250|II / VI|0390.concept|T184|Sign or Symptom
C0232250|II / VI|0468.concept|T184|Sign or Symptom
C0232250|Grade II|176318078_a.concept|T184|Sign or Symptom
C0232250|Grade II|176318078_a.concept|T184|Sign or Symptom
C0232250|II / VI|320422564.concept|T184|Sign or Symptom
C0232250|two out of six|433651389.concept|T184|Sign or Symptom
C0460152|regurgitant|0390.concept|T038|Biologic Function
C0226031|left main|0390.concept|T023|Body Part, Organ, or Organ Component
C1320740|critical|0390.concept|T033|Finding
C1320740|critical|0390.concept|T033|Finding
C0205163|equivalent|0390.concept|T080|Qualitative Concept
C0205292|multifocal|0390.concept|T082|Spatial Concept
C0332194|anterolateral|0390.concept|T082|Spatial Concept
C0205042|coronary anatomy|0390.concept|T023|Body Part, Organ, or Organ Component
C0589567|placement|0390.concept|T061|Therapeutic or Preventive Procedure
C1305400|patch|0390.concept|T074|Medical Device
C1293394|internal mammary artery graft|0390.concept|T061|Therapeutic or Preventive Procedure
C0226036|diagonal|0390.concept|T023|Body Part, Organ, or Organ Component
C0580798|ongoing|0390.concept|T079|Temporal Concept
C0428989|atrial|0390.concept|T033|Finding
C1292786|monitoring|0390.concept|T169|Functional Concept
C2239176|HEPATOCELLULAR CARCINOMA|0410.concept|T191|Neoplastic Process
C2239176|Hepatocellular carcinoma|0410.concept|T191|Neoplastic Process
C2239176|hepatocellular carcinoma|0410.concept|T191|Neoplastic Process
C2239176|hepatocellular carcinoma|0410.concept|T191|Neoplastic Process
C2239176|his hepatocellular carcinoma|0410.concept|T191|Neoplastic Process
C0023911|Liver transplant|0410.concept|T061|Therapeutic or Preventive Procedure
C0023911|liver transplant|0410.concept|T061|Therapeutic or Preventive Procedure
C0023911|liver transplant|0410.concept|T061|Therapeutic or Preventive Procedure
C1293095|Re-exploration|0410.concept|T060|Diagnostic Procedure
C1293095|re-exploration|0410.concept|T060|Diagnostic Procedure
C0428524|a rise in his alpha feta protein|0410.concept|T033|Finding
C0193388|a biopsy of his liver|0410.concept|T060|Diagnostic Procedure
C0040423|tonsillectomy|0410.concept|T061|Therapeutic or Preventive Procedure
C0040423|Tonsillectomy|622086964.concept|T061|Therapeutic or Preventive Procedure
C0040423|tonsillectomy|989519730_WGH.concept|T061|Therapeutic or Preventive Procedure
C0014745|palmar erythema|0410.concept|T033|Finding
C0185064|chemo-embolization|0410.concept|T061|Therapeutic or Preventive Procedure
C0019144|hepatectomy|0410.concept|T061|Therapeutic or Preventive Procedure
C0019144|hepatectomy|0410.concept|T061|Therapeutic or Preventive Procedure
C0400447|orthotopic liver transplant|0410.concept|T061|Therapeutic or Preventive Procedure
C0016709|FFP|0410.concept|T031|Body Substance
C0016709|FFP|0410.concept|T031|Body Substance
C0443116|platelets|0410.concept|T121|Pharmacologic Substance
C0005779|a coagulopathy|0410.concept|T047|Disease or Syndrome
C0005779|coagulopathy|0410.concept|T047|Disease or Syndrome
C0005779|coagulopathy|0410.concept|T047|Disease or Syndrome
C0005779|coagulopathy|0410.concept|T047|Disease or Syndrome
C1458140|coagulopathic|0410.concept|T046|Pathologic Function
C1293883|FFP transfusions|0410.concept|T061|Therapeutic or Preventive Procedure
C0035078|renal failure|0410.concept|T047|Disease or Syndrome
C0022672|ATN|0410.concept|T047|Disease or Syndrome
C0456388|blood|0410.concept|T121|Pharmacologic Substance
C0456388|blood|0410.concept|T121|Pharmacologic Substance
C0021079|His immunosuppression|0410.concept|T061|Therapeutic or Preventive Procedure
C0085379|OKT3|0410.concept|T116|Amino Acid, Peptide, or Protein
C0085379|OKT3|0410.concept|T121|Pharmacologic Substance
C0085379|OKT3|0410.concept|T129|Immunologic Factor
C0041612|ultra filtration|0410.concept|T061|Therapeutic or Preventive Procedure
C0036572|seizures|0410.concept|T184|Sign or Symptom
C0036572|his seizures|0410.concept|T184|Sign or Symptom
C0036572|the seizure|0410.concept|T184|Sign or Symptom
C0036572|seizures|101407944_PUMC.concept|T184|Sign or Symptom
C0700087|Tegretol|0410.concept|T109|Organic Chemical
C0700087|Tegretol|0410.concept|T121|Pharmacologic Substance
C1621860|mentally obtunded|0410.concept|T033|Finding
C0426468|bleeding from his nasopharynx|0410.concept|T033|Finding
C0014245|Endoscopy|0410.concept|T060|Diagnostic Procedure
C0014245|endoscopy|0477.concept|T060|Diagnostic Procedure
C0699128|Pitressin|0410.concept|T116|Amino Acid, Peptide, or Protein
C0699128|Pitressin|0410.concept|T121|Pharmacologic Substance
C0699128|Pitressin|0410.concept|T125|Hormone
C0017181|the gastrointestinal bleeding|0410.concept|T046|Pathologic Function
C0017181|GASTROINTESTINAL BLEED|0463.concept|T046|Pathologic Function
C0017181|GASTROINTESTINAL BLEED|0463.concept|T046|Pathologic Function
C0017181|His gastrointestinal bleeding issues|0463.concept|T046|Pathologic Function
C0017181|gastrointestinal bleeding|0463.concept|T046|Pathologic Function
C0017181|gastrointestinal bleeding|723989226.concept|T046|Pathologic Function
C3263723|trauma|0410.concept|T037|Injury or Poisoning
C0235439|ankle edema|0410.concept|T046|Pathologic Function
C0332173|daily|0410.concept|T079|Temporal Concept
C0086818|platelet transfusions|0410.concept|T061|Therapeutic or Preventive Procedure
C0302891|Native|0410.concept|T169|Functional Concept
C1265611|amounts|0410.concept|T081|Quantitative Concept
C1265611|amounts|0410.concept|T081|Quantitative Concept
C0034063|pulmonary edema|0410.concept|T046|Pathologic Function
C0034063|PULMONARY EDEMA|284487129.concept|T046|Pathologic Function
C0034063|pulmonary edema|284487129.concept|T046|Pathologic Function
C0034063|pulmonary edema|284487129.concept|T046|Pathologic Function
C0034063|pulmonary edema|284487129.concept|T046|Pathologic Function
C0034063|his pulmonary edema|284487129.concept|T046|Pathologic Function
C0034063|pulmonary edema|622086964.concept|T046|Pathologic Function
C0034063|pulmonary edema|723989226.concept|T046|Pathologic Function
C0034063|pulmonary edema|723989226.concept|T046|Pathologic Function
C0332294|resultant|0410.concept|T169|Functional Concept
C0332294|eventual|0410.concept|T169|Functional Concept
C0332294|resulting|156406283.concept|T169|Functional Concept
C0040408|tongue|0410.concept|T023|Body Part, Organ, or Organ Component
C0040408|tongue|101407944_PUMC.concept|T023|Body Part, Organ, or Organ Component
C0013298|duodenitis|0410.concept|T047|Disease or Syndrome
C0428977|bradycardia|0410.concept|T033|Finding
C0227665|kidneys|0410.concept|T023|Body Part, Organ, or Organ Component
C4303159|AMPULLARY ADENOCARCINOMA|0428.concept|T191|Neoplastic Process
C4303159|AMPULLARY ADENOCARCINOMA|0428.concept|T191|Neoplastic Process
C4303159|periampullary adenocarcinoma|0428.concept|T191|Neoplastic Process
C4047947|coca cola colored urine|0428.concept|T033|Finding
C0278016|hard stool|0428.concept|T033|Finding
C0022346|jaundiced|0428.concept|T184|Sign or Symptom
C0334150|incisional scars|0428.concept|T024|Tissue
C2960784|EGD directed biopsy|0428.concept|T060|Diagnostic Procedure
C0085162|a Whipple procedure|0428.concept|T061|Therapeutic or Preventive Procedure
C0678117|Sandostatin|0428.concept|T116|Amino Acid, Peptide, or Protein
C0678117|Sandostatin|0428.concept|T121|Pharmacologic Substance
C0678117|Sandostatin|0428.concept|T125|Hormone
C0678129|Axid|0428.concept|T109|Organic Chemical
C0678129|Axid|0428.concept|T121|Pharmacologic Substance
C0678129|Axid|433651389.concept|T109|Organic Chemical
C0678129|Axid|433651389.concept|T121|Pharmacologic Substance
C0262613|renal mass|0428.concept|T033|Finding
C0014440|transaminases|0428.concept|T059|Laboratory Procedure
C0014440|enzymes|0467.concept|T059|Laboratory Procedure
C0346255|renal|0428.concept|T191|Neoplastic Process
C0701811|decreased short term memory|0431.concept|T048|Mental or Behavioral Dysfunction
C0444519|hot sensation|0431.concept|T080|Qualitative Concept
C0024671|mammogram|0431.concept|T060|Diagnostic Procedure
C0024671|a mammogram|622086964.concept|T060|Diagnostic Procedure
C0740057|Decadron|0431.concept|T109|Organic Chemical
C0740057|Decadron|0431.concept|T121|Pharmacologic Substance
C0740057|Decadron|0431.concept|T109|Organic Chemical
C0740057|Decadron|0431.concept|T121|Pharmacologic Substance
C0740057|Decadron|0431.concept|T109|Organic Chemical
C0740057|Decadron|0431.concept|T121|Pharmacologic Substance
C0740057|Decadron|101407944_PUMC.concept|T109|Organic Chemical
C0740057|Decadron|101407944_PUMC.concept|T121|Pharmacologic Substance
C0740057|Decadron|101407944_PUMC.concept|T109|Organic Chemical
C0740057|Decadron|101407944_PUMC.concept|T121|Pharmacologic Substance
C0740057|Decadron|101407944_PUMC.concept|T109|Organic Chemical
C0740057|Decadron|101407944_PUMC.concept|T121|Pharmacologic Substance
C0740057|Decadron|622086964.concept|T109|Organic Chemical
C0740057|Decadron|622086964.concept|T121|Pharmacologic Substance
C0740057|Decadron|622086964.concept|T109|Organic Chemical
C0740057|Decadron|622086964.concept|T121|Pharmacologic Substance
C1274258|basal cell carcinoma of the nose|0431.concept|T191|Neoplastic Process
C0521707|cataracts|0431.concept|T047|Disease or Syndrome
C0521707|Cataracts|0461.concept|T047|Disease or Syndrome
C0521707|Bilateral cataracts|0461.concept|T047|Disease or Syndrome
C0521707|Bilateral cataracts|284487129.concept|T047|Disease or Syndrome
C0521707|cataracts|332803550.concept|T047|Disease or Syndrome
